payment_id,amount,failure_code,failure_category,retry_count,ai_diagnosis,selected_action,expected_recovery,actual_result,recovered_amount,stopping_reason,timestamp_step
PAY_008379,99,PAYMENT_EXPIRED,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009390,1349,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009708,469,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009122,122,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003851,1219,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008341,2654,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004125,673,PAYMENT_EXPIRED,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008964,185,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004789,1799,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002867,289,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001387,99,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005942,1873,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003068,1434,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009059,422,INVALID_ACCOUNT,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003630,1036,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009456,16689,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008950,2220,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003029,1193,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002970,769,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008647,170,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006137,148,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008802,463,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004264,99,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000646,943,INVALID_ACCOUNT,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009654,358,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002075,774,CUSTOMER_DECLINED,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000342,1007,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008042,178,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001623,1442,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007142,2852,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005797,5130,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007185,1291,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008233,4669,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005476,1492,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009253,120,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000075,414,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008634,147,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009230,266,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002052,730,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002542,761,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001302,99,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005878,413,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007369,647,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001305,2684,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008429,535,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009095,498,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002600,1530,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002574,331,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003187,1307,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002769,2356,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004832,362,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004224,918,CUSTOMER_DECLINED,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009650,829,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002107,754,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002680,137,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001388,132,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008932,336,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009660,2235,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007084,1061,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001280,2077,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000805,1117,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001556,474,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009487,325,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004567,4479,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009670,619,PAYMENT_EXPIRED,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004842,3624,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003595,529,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006036,1168,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006853,202,INVALID_ACCOUNT,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008706,747,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004178,315,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001309,875,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003453,684,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003696,519,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004243,2008,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002199,99,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004426,1224,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006151,1090,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000944,761,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000823,342,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005006,1237,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006613,398,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008357,348,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005620,1221,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004548,337,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002539,1458,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005208,627,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009515,726,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009010,399,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003055,2306,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003676,597,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007777,404,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007219,5391,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006723,266,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003301,304,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003311,273,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007222,161,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008520,122,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005955,827,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000833,2025,INVALID_ACCOUNT,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003463,1312,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007644,164,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000055,99,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003452,570,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006306,771,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001482,779,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004874,163,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008039,540,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003336,148,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006017,9038,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004927,438,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005798,99,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009832,282,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005084,388,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006646,1310,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005491,268,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000769,249,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002066,597,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009501,543,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007312,1303,CUSTOMER_DECLINED,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008478,2988,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004525,1450,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002718,744,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002080,159,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008915,536,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000952,1742,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008059,4612,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002483,3625,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001760,10272,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004423,745,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006705,1467,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005183,1232,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008534,823,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003702,4745,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004244,1907,INVALID_ACCOUNT,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000689,2191,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003433,1240,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004945,880,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000967,220,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009485,102,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002714,591,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004758,626,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009546,132,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006321,431,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005976,4801,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003573,4540,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005300,798,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001991,1913,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001206,1185,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004972,3938,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006784,664,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003601,2914,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006491,272,INVALID_ACCOUNT,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008610,99,LIMIT_EXCEEDED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009979,3124,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008071,269,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008578,511,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007974,509,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001626,635,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_000537,136,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008767,311,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007971,1017,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004213,416,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006457,3879,BANK_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_003508,99,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_008394,569,INSUFFICIENT_FUNDS,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_007113,362,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_002709,660,AUTHENTICATION_FAILED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_005032,888,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_006515,1093,NETWORK_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004663,643,BLOCKED_METHOD,HARD,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_004022,743,UPI_TECHNICAL_ERROR,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_001855,437,GATEWAY_TIMEOUT,TEMPORARY,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
PAY_009426,99,CARD_EXPIRED,CUSTOMER,0,NO_ACTION,STOP,0.0,STOPPED,0.0,NO_RECOVERY_ATTEMPTED,0
